State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/12/2022,4759.17,5243.14,5001.15
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/12/2022,4592.27,5389.72,4991.0
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/12/2022,4833.98,5343.37,5088.67
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/12/2022,5087.91,5751.54,5419.72
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/01/2023,4667.8,5355.84,5011.82
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/01/2023,4998.03,5530.74,5264.38
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/01/2023,5021.2,5337.81,5179.51
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/01/2023,4919.45,5443.17,5181.31
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/01/2023,5385.22,5771.64,5578.43
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/01/2023,5014.56,5404.1,5209.33
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/01/2023,4868.79,5333.46,5101.12
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/01/2023,4267.84,4841.81,4554.83
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/01/2023,5165.07,5488.42,5326.74
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,28/01/2023,4879.44,5462.67,5171.06
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,31/01/2023,4765.61,5297.97,5031.79
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/02/2023,4508.55,5211.13,4859.84
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/02/2023,4194.77,4821.44,4508.1
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,04/02/2023,4791.45,5338.61,5065.03
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/02/2023,4660.2,5184.92,4922.56
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/02/2023,5189.29,5587.4,5388.34
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/02/2023,4848.3,5291.16,5069.73
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,10/02/2023,4669.32,5190.54,4929.93
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/02/2023,5132.98,5799.43,5466.21
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/02/2023,4715.54,5037.46,4876.5
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/02/2023,5008.76,5625.64,5317.2
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/02/2023,4055.6,4665.96,4360.78
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,28/02/2023,5151.1,5786.71,5468.91
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/03/2023,4718.63,5455.5,5087.06
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/03/2023,4418.26,4753.96,4586.11
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/03/2023,5086.12,5596.32,5341.22
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/03/2023,4068.92,4445.79,4257.35
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/03/2023,4231.1,4747.58,4489.34
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/03/2023,4591.69,5238.34,4915.01
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/03/2023,4927.3,5318.78,5123.04
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,22/03/2023,4482.8,5241.67,4862.23
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/03/2023,4125.51,4600.79,4363.15
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/03/2023,4393.45,4765.22,4579.33
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,04/04/2023,4276.05,5011.85,4643.95
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/04/2023,4575.82,5210.67,4893.24
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/04/2023,4423.62,5070.68,4747.15
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/04/2023,4762.03,5583.43,5172.73
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,10/04/2023,4910.6,5298.93,5104.76
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/04/2023,4107.69,4604.91,4356.3
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/04/2023,4788.28,5126.11,4957.19
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,13/04/2023,4166.47,4810.71,4488.59
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/04/2023,4793.11,5595.33,5194.22
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/04/2023,4578.02,5364.16,4971.09
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,18/04/2023,4603.02,4934.29,4768.65
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/04/2023,4386.26,5033.45,4709.86
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/04/2023,4557.3,5264.38,4910.84
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/04/2023,4840.69,5430.28,5135.48
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/04/2023,4686.15,5146.68,4916.41
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/05/2023,4483.76,5134.45,4809.1
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/05/2023,4466.12,4763.19,4614.66
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/05/2023,4460.73,5176.37,4818.55
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/05/2023,4944.93,5468.24,5206.59
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/05/2023,4872.18,5366.96,5119.57
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/05/2023,4928.81,5654.0,5291.41
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,23/05/2023,4450.23,4941.53,4695.88
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/05/2023,4319.7,4788.84,4554.27
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/05/2023,5010.07,5328.17,5169.12
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/05/2023,4373.6,4895.8,4634.7
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/06/2023,5065.62,5722.53,5394.07
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/06/2023,5006.08,5512.64,5259.36
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/06/2023,4816.34,5507.92,5162.13
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/06/2023,4499.77,5092.83,4796.3
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/06/2023,4880.28,5326.23,5103.26
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/06/2023,4798.64,5332.17,5065.41
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/06/2023,4997.59,5423.93,5210.76
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,18/06/2023,5208.03,5953.03,5580.53
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/06/2023,4532.21,5254.45,4893.33
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/06/2023,4747.93,5389.33,5068.63
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,22/06/2023,4750.67,5522.53,5136.6
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/06/2023,5337.4,5815.84,5576.62
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/06/2023,4849.06,5639.33,5244.2
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,04/07/2023,5183.52,5670.64,5427.08
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/07/2023,5356.69,5971.21,5663.95
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/07/2023,5131.9,5660.83,5396.37
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,13/07/2023,4964.04,5516.43,5240.23
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/07/2023,5236.08,6096.02,5666.05
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/07/2023,5329.45,6222.24,5775.85
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/07/2023,5058.17,5934.2,5496.19
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/07/2023,5019.98,5401.03,5210.5
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/07/2023,5078.03,5528.08,5303.05
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/07/2023,5405.9,6301.23,5853.57
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/07/2023,5467.02,5813.42,5640.22
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,02/08/2023,5163.16,5637.21,5400.19
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/08/2023,4740.98,5352.17,5046.58
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/08/2023,5376.57,6061.89,5719.23
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,10/08/2023,5422.81,5919.48,5671.14
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/08/2023,5276.89,6175.23,5726.06
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,13/08/2023,4928.99,5723.74,5326.37
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/08/2023,5253.3,5702.06,5477.68
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,18/08/2023,5432.03,6288.97,5860.5
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/08/2023,4640.2,5259.67,4949.94
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/08/2023,5100.62,5881.25,5490.94
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/08/2023,4970.71,5479.33,5225.02
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/09/2023,5079.39,5702.49,5390.94
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/09/2023,5646.32,6132.37,5889.34
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/09/2023,5165.04,6056.47,5610.75
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/09/2023,5199.84,5526.87,5363.36
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/09/2023,5547.97,6027.21,5787.59
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/09/2023,5326.31,5703.27,5514.79
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,18/09/2023,5373.41,5901.81,5637.61
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/09/2023,5414.93,6060.54,5737.73
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/09/2023,5689.47,6412.27,6050.87
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/09/2023,5524.7,5958.25,5741.48
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/10/2023,5270.54,5929.18,5599.86
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/10/2023,5523.42,6111.03,5817.23
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/10/2023,5627.26,6043.64,5835.45
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/10/2023,5221.92,5925.4,5573.66
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/10/2023,5314.88,5999.2,5657.04
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/10/2023,5281.01,6084.64,5682.83
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/10/2023,5633.52,6361.03,5997.28
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,23/10/2023,4804.42,5346.66,5075.54
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/10/2023,5574.4,5984.96,5779.68
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/10/2023,5699.58,6113.67,5906.62
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/10/2023,5518.56,6431.0,5974.78
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,28/10/2023,4989.37,5540.92,5265.14
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/10/2023,4881.48,5628.13,5254.81
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,31/10/2023,5256.6,5736.35,5496.47
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,02/11/2023,5586.12,6086.49,5836.3
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/11/2023,5503.99,6323.61,5913.8
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/11/2023,4856.26,5517.2,5186.73
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,13/11/2023,5265.46,6075.86,5670.66
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/11/2023,5662.21,6635.94,6149.08
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/11/2023,5393.65,6286.06,5839.86
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/11/2023,5010.22,5865.89,5438.05
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/11/2023,5425.54,5784.97,5605.26
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/12/2023,4905.2,5477.81,5191.51
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,02/12/2023,5459.73,5871.23,5665.48
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/12/2023,5155.04,5755.83,5455.43
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/12/2023,4961.69,5820.01,5390.85
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/12/2023,5240.13,5799.42,5519.77
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/12/2023,4752.66,5117.38,4935.02
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/12/2023,5011.84,5472.57,5242.2
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/12/2023,5197.08,6027.91,5612.49
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,28/12/2023,4668.9,5118.96,4893.93
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/12/2023,4626.04,5201.51,4913.78
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/12/2023,4978.81,5424.02,5201.41
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/01/2024,4894.81,5692.94,5293.87
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/01/2024,5143.61,5541.69,5342.65
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/01/2024,5485.68,6069.98,5777.83
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/01/2024,4880.45,5690.59,5285.52
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/01/2024,4901.14,5728.0,5314.57
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,22/01/2024,5254.27,5707.68,5480.97
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/02/2024,4537.2,5239.72,4888.46
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/02/2024,5027.98,5400.42,5214.2
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/02/2024,5090.27,5447.16,5268.71
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/02/2024,4910.56,5523.04,5216.8
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/02/2024,4875.74,5376.65,5126.2
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/02/2024,4678.87,5474.32,5076.6
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/02/2024,4441.75,5054.09,4747.92
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,20/02/2024,4581.55,5256.56,4919.06
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,22/02/2024,5211.37,5636.84,5424.1
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/02/2024,4510.97,5135.24,4823.11
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/03/2024,4828.93,5152.79,4990.86
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,02/03/2024,4792.67,5146.73,4969.7
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/03/2024,4793.04,5380.78,5086.91
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/03/2024,4566.06,5340.78,4953.42
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,10/03/2024,4699.38,5103.19,4901.29
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,13/03/2024,4835.83,5549.86,5192.85
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/03/2024,4838.11,5184.19,5011.15
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,22/03/2024,4667.13,5285.37,4976.25
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,23/03/2024,4568.82,5020.74,4794.78
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/03/2024,4578.0,5113.61,4845.8
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/03/2024,4766.45,5261.88,5014.16
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/03/2024,5051.58,5367.3,5209.44
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,31/03/2024,5133.41,5480.93,5307.17
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/04/2024,4666.65,5417.93,5042.29
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/04/2024,5114.47,5910.79,5512.63
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/04/2024,4585.76,5191.73,4888.75
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/04/2024,4556.38,5227.38,4891.88
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/04/2024,5042.55,5568.18,5305.36
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,23/04/2024,4715.24,5346.36,5030.8
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,25/04/2024,4583.21,5121.23,4852.22
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/04/2024,4627.73,5359.72,4993.72
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/04/2024,4430.98,5043.73,4737.36
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/04/2024,4594.13,5333.17,4963.65
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/04/2024,4566.47,4874.82,4720.64
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/05/2024,4447.58,5058.16,4752.87
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,04/05/2024,4869.48,5328.04,5098.76
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/05/2024,4200.61,4745.53,4473.07
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/05/2024,4484.06,5015.91,4749.98
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/05/2024,4491.63,5192.62,4842.12
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/05/2024,4688.73,5204.03,4946.38
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,13/05/2024,4889.08,5570.99,5230.04
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/05/2024,4804.77,5122.86,4963.82
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/05/2024,5209.42,5787.48,5498.45
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/05/2024,4658.61,5219.88,4939.25
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,22/05/2024,4401.58,4766.18,4583.88
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,23/05/2024,4593.73,5124.82,4859.27
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/05/2024,4818.52,5592.64,5205.58
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/05/2024,4529.57,5246.95,4888.26
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/05/2024,4114.76,4805.34,4460.05
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,30/05/2024,4800.05,5206.43,5003.24
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,04/06/2024,5211.3,5867.65,5539.48
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/06/2024,5373.75,5946.24,5659.99
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/06/2024,4682.92,5075.24,4879.08
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/06/2024,4939.9,5543.38,5241.64
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,23/06/2024,5108.83,5728.09,5418.46
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/06/2024,5449.58,5792.33,5620.95
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/06/2024,5077.59,5497.14,5287.37
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,02/07/2024,5204.89,5770.63,5487.76
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/07/2024,5416.34,6073.56,5744.95
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,05/07/2024,5274.04,5646.41,5460.22
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/07/2024,4624.89,4979.08,4801.99
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/07/2024,5176.3,5696.49,5436.4
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/07/2024,4947.15,5629.03,5288.09
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/07/2024,5028.28,5628.89,5328.59
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,16/07/2024,5009.12,5703.26,5356.19
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/07/2024,4682.64,5274.56,4978.6
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,18/07/2024,5648.75,6253.56,5951.15
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/07/2024,5509.65,6165.88,5837.77
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/07/2024,5659.78,6474.89,6067.34
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/07/2024,5974.85,6481.97,6228.41
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/08/2024,5476.41,5935.99,5706.2
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,02/08/2024,5322.1,5718.53,5520.31
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/08/2024,5526.79,6063.46,5795.12
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/08/2024,5537.9,6143.51,5840.71
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,09/08/2024,5304.05,5827.07,5565.56
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,11/08/2024,5166.13,5975.45,5570.79
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/08/2024,5369.86,6096.72,5733.29
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/08/2024,5321.5,5875.16,5598.33
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/08/2024,5691.18,6180.22,5935.7
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/08/2024,5053.93,5899.31,5476.62
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,27/08/2024,5810.3,6214.13,6012.21
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,29/08/2024,5854.26,6510.42,6182.34
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/09/2024,6001.54,6971.93,6486.74
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/09/2024,6077.17,6493.27,6285.22
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/09/2024,6105.39,6934.32,6519.85
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/09/2024,5617.71,6423.18,6020.44
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,17/09/2024,5318.47,5701.92,5510.19
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,01/10/2024,5653.25,6205.61,5929.43
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,03/10/2024,6080.11,6854.13,6467.12
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,04/10/2024,6083.55,6554.65,6319.1
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,06/10/2024,5583.07,6060.55,5821.81
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/10/2024,5210.25,5551.72,5380.98
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,12/10/2024,5786.29,6268.3,6027.3
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,14/10/2024,5183.67,5829.13,5506.4
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,15/10/2024,5610.98,6420.04,6015.51
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,18/10/2024,5642.61,6447.4,6045.01
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,19/10/2024,6094.35,6483.3,6288.83
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,21/10/2024,5114.33,5658.26,5386.29
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,24/10/2024,5776.36,6498.98,6137.67
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,26/10/2024,5619.29,6076.42,5847.86
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,31/10/2024,5907.71,6776.26,6341.98
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,07/11/2024,5843.92,6297.86,6070.89
Haryana,Karnal,Karnal Mandi,Chana (Gram),Desi,Local,08/11/2024,5522.4,6232.0,5877.2
